acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,path_x,path_y,path_z,roll,pitch,yaw
-0.058614470400350255,-0.003142260810012623,0.03042041758687293,-0.0020335196043490887,-0.0018114294896261565,-0.0015207931329456375,-3.872243502172918E-4,-9.963992296496547E-5,-1.8462449490350277E-4,-0.028503151203022534,-0.02766068597351356,-0.4385241710434639
-0.0711684140008462,-0.008128588455619156,0.01691617647183112,-0.0027452037284501707,-0.001892715372365467,-0.0013516313720083864,-4.1467638688819265E-4,-1.1856707626556528E-4,-1.9814080832147347E-4,-0.028831965391665566,-0.02738555958228665,-0.43849252481988815
-0.12415063841173217,0.038590747436969344,-0.029366052232179793,-0.0039867100848176625,-0.0015068079066214777,-0.00164529188776636,-4.545434868452701E-4,-1.3363515499498224E-4,-2.1459372683138567E-4,-0.029156662663628596,-0.027662930465758937,-0.44038412292280654
-0.07989600743435425,0.038066349792918015,-0.02665992150262427,-0.004785670141303056,-0.00112614441720079,-0.001911891096833646,-5.0240018718862E-4,-1.4489659891527725E-4,-2.3371263737238118E-4,-0.02950316238538355,-0.02830497485933873,-0.4431071056213616
-0.05913071694515095,-0.01677565013956886,-0.019151101956972935,-0.00537697729753782,-0.0012939009148468285,-0.0021034021121227706,-5.561699589621502E-4,-1.5783560777453615E-4,-2.5474665802346187E-4,-0.029835783713043493,-0.028838007083573605,-0.442923706401212
0.009257891061756821,-0.04074975911929719,-0.012777284194066723,-0.0052843983889895516,-0.0017013984969315194,-0.0022311749512074924,-6.090139416708906E-4,-1.7484959236355914E-4,-2.7705840703683035E-4,-0.02996778880950629,-0.028754215762395504,-0.44185113103024154
0.013905890126259228,-0.04523997204627579,-0.03158708567185069,-0.005145339490835168,-0.0021537982072823555,-0.0025470458008657352,-6.604673354291693E-4,-1.963875739549713E-4,-3.025288644761786E-4,-0.02964729009143717,-0.02864963840189853,-0.44074058110384245
0.08866187659151781,-0.021311115705222945,0.0037690501942837257,-0.004258720744737464,-0.0023669093595711796,-0.0025093552997653462,-7.030545419246457E-4,-2.2005666702163763E-4,-3.276224169129475E-4,-0.029285835412570838,-0.028509678611245367,-0.4397523951291129
0.05390687822719309,-0.018914509497871348,-0.00441068818063881,-0.0037196519745146595,-0.002556054450322171,-0.0025534621805858686,-7.402510608383853E-4,-2.4561721095353665E-4,-3.531570381480629E-4,-0.028949043393608657,-0.028349658180135236,-0.44005560755094164
-0.010086175324987925,0.015770856368079726,-0.008489385138560247,-0.0038205137255101027,-0.0023983458901664346,-0.0026383560300739456,-7.784561972395349E-4,-2.696006693191289E-4,-3.795405978590838E-4,-0.028802972284450612,-0.028036611776191094,-0.4399742418602137
-0.034553741430201505,0.01604693199092278,0.025358518770758398,-0.0041660511320887545,-0.0022378765738439756,-0.002384770848034432,-8.201167076292374E-4,-2.919794345573643E-4,-4.0338830580639027E-4,-0.02890893289566677,-0.02765399028608103,-0.43875563280623553
-0.043922595353822654,-0.003928416367072699,0.014460618292996273,-0.004605277075809516,-0.002277160736636633,-0.0022401646683366696,-8.661694773579729E-4,-3.1475104141474554E-4,-4.2578995198904113E-4,-0.029112145909568607,-0.02751739360801515,-0.43907660807260906
-0.017773178356718145,0.021721494255990938,-0.01259262590179183,-0.004783008855404083,-0.002059945798931856,-0.002366090924539917,-9.139995648429279E-4,-3.3535049894363033E-4,-4.494508607055778E-4,-0.029331561338681488,-0.027809100807718465,-0.4408314569613247
-0.03203057861581243,-0.002638784066354919,-0.017116743434926668,-0.005103314634402814,-0.002086333639005591,-0.002537258355063293,-9.650327100462763E-4,-3.562138348673543E-4,-4.7482344368908924E-4,-0.029601058969822003,-0.028113895673473915,-0.44109770169501583
0.04643311776926158,0.006582339140065454,-0.016974938483586863,-0.00463898346708881,-0.002020510249076204,-0.0027070077361049673,-0.0010114225436802708,-3.764189369064971E-4,-5.018935204450755E-4,-0.029678071156628974,-0.028431491596571573,-0.44048199640471086
0.018939892973639988,-0.02243736186830438,-0.027309715448298424,-0.004449584541585806,-0.0022448838627441067,-0.0029801048844837544,-0.0010559183881015692,-3.9886777503216753E-4,-5.316945686238076E-4,-0.029608018552997915,-0.028586306590504672,-0.4408365292866234
0.011381372642838604,-0.037457678842142676,-0.03810563876498704,-0.0043357708177013555,-0.0026194606427930897,-0.0033611612636163506,-0.0010992760953094625,-4.2506238087460337E-4,-5.653061805086931E-4,-0.029319141815360213,-0.02844480008433333,-0.4401890571126012
-0.022347323039510602,-0.007610512208765907,-0.0033703278365966364,-0.004559244043101446,-0.0026955657631796666,-0.00339486454122899,-0.0011448685347214065,-4.5201803790389416E-4,-5.992548251621716E-4,-0.029032198906298077,-0.028344196023781937,-0.4422696712680092
0.003515818293556964,-0.002735003427588872,0.007859436232563688,-0.004524085860951723,-0.0027229157968442345,-0.003316270180660074,-0.0011901093923197118,-4.792471952637174E-4,-6.324175262275282E-4,-0.028892487635474463,-0.02832689695856621,-0.4434058370595625
-0.023842094683425904,0.02266043609938902,-0.003680320810538805,-0.0047625068024568585,-0.0024963114409153465,-0.0033530733879428465,-0.0012377344592797773,-5.042103091149018E-4,-6.659482593574863E-4,-0.028892309034702777,-0.028310090815825837,-0.4441093432837946
-0.03601374299117194,0.01407943667066008,0.01275009721985747,-0.0051226442243188786,-0.002355517077355745,-0.0032255724185941406,-0.0012889609003779658,-5.277654793619602E-4,-6.982039828224561E-4,-0.029074428192638786,-0.028340737627471357,-0.4448554417551731
-0.041810819881744773,-0.03224526646767419,0.024191051407649804,-0.0055407524137908795,-0.0026779697348251084,-0.002983661909924764,-0.00134436842327742,-5.545451761116384E-4,-7.280406012548033E-4,-0.029266448381144002,-0.028094562767625397,-0.4445159207760182
-0.001464652979590603,-0.028907523422832326,0.04051000768048839,-0.00555539894325941,-0.0029670449625920966,-0.0025785618421745723,-0.0013999224114682855,-5.842156250743731E-4,-7.538262191001955E-4,-0.029640620004776665,-0.02786210670797957,-0.44358977111730574
-0.009146633246937349,0.0020053739253546436,0.004885207832679709,-0.005646865273684352,-0.0029469912237867863,-0.0025297097649397042,-0.0014563910629429562,-6.136855366535371E-4,-7.791233161841583E-4,-0.030045583229400392,-0.027889545339967865,-0.4433065270424621
5.505411719524589E-4,0.003926188093722035,-0.01559713833202478,-0.005641359862087883,-0.0029077293437271374,-0.00268568114477372,-0.0015128046603028928,-6.427628294408804E-4,-8.05980127031599E-4,-0.030101752976898388,-0.027953929667165554,-0.4419189173612244
0.026361015242118552,0.013292427805920212,-0.01061020213351851,-0.005377749715558843,-0.0027748050686390246,-0.00279178316373734,-0.0015665821562564606,-6.705108795070534E-4,-8.338979580449602E-4,-0.030035648215917986,-0.028044067858211848,-0.44173008930331026
0.006440470745464914,-8.086167853283261E-4,-0.02882933694192627,-0.005313345009543752,-0.002782891236311568,-0.003080076526712744,-0.001619715605164273,-6.983397912481443E-4,-8.646987226236369E-4,-0.02980895560693274,-0.02796048274204855,-0.43994063314627624
-0.03284533589408939,0.001970192050509857,0.011936843460121234,-0.005641798361143141,-0.0027631893162468417,-0.002960708094779624,-0.001676133587514664,-7.259716837929918E-4,-8.943058029096633E-4,-0.029700897994870048,-0.027841850192633733,-0.43790789590593815
-0.004693281274588756,-0.01528883206094855,0.00981627666692017,-0.005688731172839999,-0.002916077633439007,-0.0028625453303045313,-0.0017330208979715335,-7.551324594755877E-4,-9.229312555728799E-4,-0.029626333950745466,-0.027915800516410304,-0.43765107437991185
-0.09048425950893017,0.03917878181392709,0.010719575242797551,-0.006593573747704493,-0.0025242898240568764,-0.0027553495802725677,-0.0017989566339748,-7.803753571519337E-4,-9.50484750759737E-4,-0.029618773034207114,-0.02822289640286296,-0.43676755387925303
-0.059436464075863865,0.016865465218418033,0.011414803458720979,-0.007187938375178047,-0.002355635175642421,-0.002641201548236765,-0.001870836016119951,-8.039317083818324E-4,-9.7689676565175E-4,-0.02969462755301335,-0.028533840042323257,-0.43624614627804903
-0.017974880459506053,-0.024424516643877146,0.03639304786712709,-0.007367687175755409,-0.0025998803366218876,-0.0022772710776999745,-0.0019445128862306987,-8.299305111669328E-4,-9.9966947591974E-4,-0.029867929586133237,-0.028780077031038544,-0.43486656145965386
-0.017969079540863873,-0.02448601494246093,0.036354686100430245,-0.007547377967147645,-0.002844740480573446,-0.0019137242248215775,-0.0020199866642152046,-8.583779153368182E-4,-0.001018806717740205,-0.029975883014783225,-0.02852957286878298,-0.43315061910786645
0.002020265116656756,-0.017200579329108102,-0.0021782795836901613,-0.007527175316432642,-0.003016746270019898,-0.0019355070201715957,-0.002095258415697076,-8.885453773627218E-4,-0.0010381617875093016,-0.030237620614097134,-0.028386709939337607,-0.43429078517794956
0.04494796829389779,-0.02101849725901702,-0.03188488183135839,-0.0070776956435403176,-0.0032269312379120682,-0.0022543558313583532,-0.002166035370550491,-9.208146890205672E-4,-0.0010607053453189972,-0.030117212341036936,-0.028175180745737813,-0.4370080418617589
0.04981935339530027,0.01671078512707329,-0.02304519014723787,-0.006579502120722808,-0.003059823390376487,-0.0024848077276797306,-0.002231830390287086,-9.514129222404083E-4,-0.0010855534220403967,-0.030153021928908032,-0.028224775762198836,-0.43789395981838364
0.01825366324919334,0.01671807144012566,-0.016824207384447554,-0.006396965492310886,-0.0028926426797120106,-0.002653049797763703,-0.0022958000437803615,-9.803393483909723E-4,-0.001112083919425031,-0.029948590190854735,-0.028266425334701237,-0.43852043388759027
-0.015723078592308044,0.01737820593549744,0.006818783011871392,-0.006554196274719584,-0.002718860624241368,-0.002584861969169106,-0.0023613420050625803,-0.0010075279540256734,-0.0011379325385389603,-0.02988186192224088,-0.027985593952840764,-0.4391168303016722
-0.03212287109967603,0.004979735948969543,-0.00721632043395014,-0.006875424978536323,-0.00266906326586473,-0.002657025171895634,-0.0024300962533111664,-0.0010342185860877386,-0.0011645027896640253,-0.02988573461568788,-0.027748813017584095,-0.43996625797427974
-0.01862022314469562,-0.005964340600651909,0.016573173352020756,-0.007061627205821335,-0.002728706670538115,-0.0024912934420798193,-0.0025007125237909832,-0.0010615056521832062,-0.0011894157235279761,-0.02986241999201272,-0.027943844703041006,-0.4405292514782508
-0.06949250245180491,-0.023288726044869503,0.03038339042507455,-0.0077565522148065995,-0.002961593925781374,-0.002187459544620291,-0.0025782780442053246,-0.0010911215907790522,-0.0012112903184852437,-0.029853406723966087,-0.028011794701626742,-0.44014528884621756
0.004338237955147409,0.028321454025278536,0.011593183650485612,-0.0077131698362247975,-0.002678379391858927,-0.002071527710706713,-0.0026554097408435446,-0.001117905384098977,-0.0012320055951292883,-0.030031405951012207,-0.02830797823833649,-0.439237353931872
-0.03891963521141552,-0.04430607349047459,0.025440741872075012,-0.008102366179639737,-0.003121440116860494,-0.001817120297672412,-0.002736433400828922,-0.0011491197845698857,-0.0012501767976998543,-0.029984801032032424,-0.028271660526623728,-0.43993255166574285
0.002562934088590035,-0.025178505903310232,0.012565276365993635,-0.008076736839326698,-0.0033732251702657617,-0.001691467536821034,-0.0028172007674168976,-0.0011828520355185689,-0.001267091472689992,-0.030191508283399955,-0.028009483646274393,-0.4401976922944911
0.0067403994198155185,-0.006079365932026034,-0.025276605169805847,-0.00800933284663514,-0.003434018828227178,-0.0019442335828693308,-0.0028972940940930236,-0.0012171922230332776,-0.0012865338080841153,-0.030093718557777194,-0.027877910000567493,-0.4391726932772967
-0.062198109742739226,2.0452191002953802E-4,-0.02358178879173956,-0.008631313930160171,-0.0034319736091725965,-0.0021800514655157858,-0.0029836072314653765,-0.0012515119583578977,-0.0013083343222519937,-0.030025792295142406,-0.028042714246127143,-0.4388929169579025
-0.06219553494992191,2.2098990457532255E-4,-0.023581203151878734,-0.009253269265757605,-0.0034297637101762383,-0.0024158634917637633,-0.0030761399220546855,-0.001285809594693048,-0.0013324929566296438,-0.029925578765855186,-0.028131152543980166,-0.4380117598442162
-0.047917452534788976,0.0037114796544429826,0.0019049914463887116,-0.00973244378039511,-0.003392648914461389,-0.002396813577725675,-0.003173464357683266,-0.0013197360830793459,-0.001356461091871171,-0.029731116086619575,-0.028216196973920044,-0.4375093234157133
-0.047918386884592476,0.0037035938427674732,0.001917588806891326,-0.010211627638530441,-0.0033556129768615318,-0.002377637690085376,-0.0032755806317860937,-0.0013532922120979233,-0.0013802374682405814,-0.02954117725183088,-0.028188849209585354,-0.43657087662960414
-0.005862243564264505,-0.0254421898789867,0.009528246837042098,-0.010270250072862773,-0.003610034869964626,-0.0022823552238446843,-0.0033782831302191416,-0.0013893925599906638,-0.0014030610199688822,-0.029519948973515904,-0.028385916616337416,-0.43498322326916716
-0.022428553522077985,2.074636058321672E-4,0.015386741405932327,-0.010494535603070381,-0.003607960233952676,-0.002128487813224566,-0.003483228483904134,-0.0014254721615237487,-0.0014243458976253738,-0.029449095281798832,-0.028545116787561175,-0.4348213109903924
0.011782329375678264,-0.026907018905281938,0.031807546688484206,-0.010376712311947154,-0.0038770304169913083,-0.0018104123534492646,-0.0035869956047042293,-0.001464242464827078,-0.0014424500207552077,-0.029581730325158012,-0.028499653902951456,-0.43611606972379746
0.019719732161610274,0.0010070629782784394,0.013481980672962928,-0.010179514994738754,-0.00386695978743362,-0.0016755925497330929,-0.003688790752376318,-0.0015029120618370814,-0.0014592059458780145,-0.029630193432622853,-0.028210197796222337,-0.4374926494094834
0.03019197245569218,-0.013316857778221785,0.03554718465215048,-0.009877595276930263,-0.004000128362239288,-0.001320120711157003,-0.003787566702937806,-0.001542913344565376,-0.0014724071526945146,-0.02987681589656012,-0.027924979677460885,-0.4360468450227355
-0.01454731613851459,-0.01123320002217522,0.021293542840620842,-0.01002306843506383,-0.004112460359950225,-0.0011071852875102722,-0.003887797385048114,-0.0015840379472456716,-0.001483479005322142,-0.030136649663907705,-0.027692042413937044,-0.43670151721054573
0.025406656203779843,0.014726061436789183,-0.018652925888729768,-0.009769001878704862,-0.003965199748873865,-0.0012937145422283161,-0.003985487401651621,-0.001623689943848119,-0.0014964161504552574,-0.03023732316133513,-0.0277112408264529,-0.4382739153001313
-0.027674856723174567,0.014145503268788221,-0.010427893477519939,-0.010045750439750796,-0.003823744719347749,-0.0013979934746726997,-0.004085944903803729,-0.001661927390186923,-0.0015103960848895084,-0.03025577801515694,-0.027702278573173655,-0.4399025319481768
0.012729633661382175,-0.01489451497896124,-0.03417727238069171,-0.009918454105982268,-0.0039726898658081775,-0.0017397661908404012,-0.004185129442646604,-0.0017016542879570394,-0.0015277937464090443,-0.029993758918533748,-0.027773790917217142,-0.4398421773174874
-0.04194920795980783,0.006612927835332566,-0.02221663324550043,-0.010337946176203969,-0.003906560588932956,-0.001961932518329601,-0.004288508902097933,-0.0017407198929731847,-0.0015474130711538143,-0.029771783591732603,-0.028111030467631318,-0.4376617324706694
-0.03147324834790771,-0.017771068788293955,-0.0017368665563834258,-0.010652678652648226,-0.004084271272843752,-0.0019793011835052155,-0.004395035686243356,-0.0017815626047887165,-0.0015672060825464582,-0.02961957441969458,-0.028166261671249426,-0.43579263790343586
-0.00803421735116846,-0.018482148535883307,0.01361073706260607,-0.010733020824364123,-0.0042690927540715035,-0.0018431938159213916,-0.00450236589208798,-0.001824253531375215,-0.0015856380202936861,-0.029465699020632834,-0.028210496751167508,-0.4376976222932071
0.01676033908166295,0.01407168481197168,-0.00589817173597234,-0.010565417437293721,-0.004128375909097053,-0.0019021755319627708,-0.004608020064099363,-0.0018655372895434216,-0.0016046597751881444,-0.029322134027304835,-0.02839904968026034,-0.437753973169452
0.019810451210162342,-0.016170252906755958,0.013522285121157012,-0.010367312929620079,-0.0042900784345502796,-0.001766952683773667,-0.004711693191078289,-0.0019084380729300172,-0.0016223293016309364,-0.02935086594650942,-0.028204492651691074,-0.43750266906723617
0.01010594171867846,-0.015273899766422103,0.015245665623577626,-0.010266253514692148,-0.004442817428800518,-0.0016144960309455625,-0.004814355723930524,-0.0019528662462249752,-0.001638474261579524,-0.02938101401557794,-0.02792527230973996,-0.4369414996826651
-0.007530351830054702,-0.011503466794087919,-0.02182516455200322,-0.01034155703130953,-0.004557852094170172,-0.0018327476715872904,-0.004917771291932101,-0.0019984447661479175,-0.001656801737885746,-0.02944818129069912,-0.02781773844764518,-0.4373824643740618
-0.006403280009846188,-0.040121239093205835,-0.008344361748137297,-0.010405589829976749,-0.004959064476134435,-0.001916191287203553,-0.005021827187906038,-0.0020480354098008245,-0.0016759636503294794,-0.029406550204097156,-0.02752368163893662,-0.4392915017937356
-0.012279100627055521,-0.031573991789544946,-0.04650888151844421,-0.010405589829976749,-0.004959064476134435,-0.001916191287203553,-0.005021827187906038,-0.0020480354098008245,-0.0016759636503294794,-0.02913702073857998,-0.027482436025912174,-0.44010669843537464
-0.029859431130148804,-0.029890508769942682,-0.010776433722055986,-0.010704184134604134,-0.005257969557152812,-0.0020239556220153923,-0.005128869026859508,-0.0021006151041971046,-0.001696203206097244,-0.02893093634736791,-0.02748324742006168,-0.44054382265102476
-0.029225268748779367,-0.032446444494287796,-0.027422785005751127,-0.010996436815559571,-0.005582433994843344,-0.0022981834659434337,-0.005238833392557208,-0.0021564394428977667,-0.0017191850402429943,-0.028680076456603344,-0.027323123173763002,-0.4425879026434481
-0.03196384852364245,-0.01951542475209365,0.004221155403958067,-0.011316075293651518,-0.005777588238002243,-0.002255971912847355,-0.005351994142964383,-0.0022142153239863975,-0.0017417447588672188,-0.028571361344082728,-0.027297813774738097,-0.44327421750574747
-0.03895080355879223,-0.024972427810796994,-0.014273637945456295,-0.011705583320533258,-0.006027312510528441,-0.002398708289111511,-0.005469049973553314,-0.0022744884477444724,-0.0017657318412221809,-0.028382057832809178,-0.027317312469930282,-0.4420981072503561
-0.00855868586685324,-0.021272852048548133,0.017099129360211844,-0.011791170177288776,-0.006240041026259069,-0.002227716999331346,-0.005586961672690669,-0.0023368888566123055,-0.0017880090107175609,-0.02848102395515161,-0.027182407401453657,-0.4408720747088977
-0.01076419917842522,-0.007893697791883337,0.010643545369994649,-0.011898812166667041,-0.006318978002413523,-0.002121281548010417,-0.005705949791697748,-0.002400078635224039,-0.0018092218257235216,-0.02865402404873651,-0.027244371512415568,-0.441518967044233
-0.05275501709942436,0.010473870378839971,-0.0051679996558754646,-0.01242636232586962,-0.006214239300966215,-0.0021729615434140336,-0.005830213412178936,-0.0024622210268447106,-0.0018309514406719672,-0.028994234907054172,-0.027351378150189808,-0.44125014466142887
-0.016101025114943178,0.0037747606580352,-0.016058046427834566,-0.012587372573420191,-0.006176491695229588,-0.002333542004103126,-0.00595608713509964,-0.002523985942416453,-0.001854286860191411,-0.02903528952464299,-0.02741913195679946,-0.441186132696038
-0.016098203481038555,0.0037725266988859916,-0.016062938453051526,-0.012748354604632348,-0.006138766429083954,-0.0024941713850432944,-0.006083570678296485,-0.002585373605335171,-0.0018792285734843533,-0.029168189531963592,-0.027567186799316256,-0.44140865512449745
-0.030782786540768027,-0.0200515159408753,-0.018300018851933955,-0.01305618246315954,-0.006339281584010844,-0.002677171569472261,-0.006214132500009796,-0.0026487664197583395,-0.0019060002885806814,-0.029084747314738396,-0.02763748743791814,-0.442233571631479
-0.007461566642342486,-0.02743562211195472,-0.005481224384922065,-0.013130798127915174,-0.006613637798998051,-0.0027319838120963323,-0.006345440478353986,-0.0027149027962700568,-0.0019333201260909988,-0.0290811829721,-0.027603621726913462,-0.44293388962527885
-0.004352065257991287,-0.009388229796867943,-0.018446261065072796,-0.013174318779522324,-0.006707520094868298,-0.0029164464186239997,-0.006477183663204519,-0.0027819779957194922,-0.0019624845896253624,-0.02892279021371354,-0.027712048076482344,-0.44435134894079603
-0.0015947454077272962,-0.0339904969072464,0.007023353373161056,-0.013190266233243144,-0.007047425056343294,-0.0028462128864622308,-0.006609086322588696,-0.002852452244707703,-0.0019909467178538067,-0.02878580470137935,-0.02760331749918262,-0.4438755868116324
0.029356634833661768,0.0182618245259377,-0.03514775104155175,-0.012896699891468246,-0.006864806815165753,-0.003197690389021614,-0.006738053318620742,-0.0029211003113249565,-0.0020229236210292834,-0.02862526007327914,-0.027535905141420566,-0.44370100059002776
-0.04046853107868822,-4.017047475650156E-4,-0.028275800076326303,-0.013301385193209706,-0.006868823862551615,-0.003480448383464743,-0.006871067167579748,-0.002989788548415171,-0.00205772810408599,-0.028659053862368455,-0.0276098442300236,-0.44381975166432397
-0.1201034391204852,-0.033882627986209723,-0.009419666387791433,-0.014502419557569347,-0.0072076501348403545,-0.003574645045237198,-0.007016091359913898,-0.0030618650481525392,-0.0020934745537393665,-0.028724327750052465,-0.02758768345037186,-0.4425918141236909
-0.008973253087663327,0.015271324341637147,0.003574465436751851,-0.014592152086440302,-0.00705493689483739,-0.003538900391668635,-0.0071620128775167005,-0.003132414415524012,-0.002128863556865047,-0.02882109333729889,-0.02767658862105616,-0.44215947009163614
-0.008971959796525389,0.015277744018018532,0.0035466194533433156,-0.014681871682400167,-0.006902159458072047,-0.003503434197927933,-0.007308831591059048,-0.0032014360085619795,-0.002163897898061248,-0.02889121858471858,-0.02786458252409579,-0.4438202386930574
-0.039745497229623936,0.008655499310914737,-0.007899289555911876,-0.015079326645812595,-0.006815604466897555,-0.003582427091721423,-0.007459624854146682,-0.003269592051707549,-0.0021997221681777273,-0.028983064194072827,-0.02786463331389018,-0.44402265363030446
0.044578706384995004,-0.01601142965409263,-0.003316009818137299,-0.014633539591926762,-0.006975718759859648,-0.00361558718916161,-0.007605960246795098,-0.0033393492377469507,-0.0022358780392611965,-0.02899679970130715,-0.0279181701287291,-0.4438642505750949
0.04457734186742848,-0.016013626008550302,-0.0033167041683529134,-0.01418776618321629,-0.007135855016365827,-0.003648754230103798,-0.007747837905456048,-0.003410707786315621,-0.0022723655807466744,-0.029038480300722615,-0.027763617755057132,-0.44415294866637395
0.03788770217289327,-0.026698296443249822,-0.021798371543615063,-0.013808889169955919,-0.007402837974830791,-0.003866737940667633,-0.007885926794069081,-0.0034847361644092657,-0.0023110329592890676,-0.02907217973598789,-0.02764516492698549,-0.44392646378560746
-0.037776710201385434,-0.00437576069766796,-0.03771176788347404,-0.014186656263526021,-0.007446595580829413,-0.004243855611073136,-0.008027793353533376,-0.003559202118553116,-0.002353471514451223,-0.028937302331120233,-0.027457782117179103,-0.4418084089811805
-0.005620712751113013,0.01953499165053461,-0.0444731055023001,-0.014242863389780824,-0.007251245668690477,-0.0046885866561556236,-0.008170221984247656,-0.0036317145736192414,-0.0024003573799647984,-0.028740004596317002,-0.027380214825951474,-0.44077465561609486
-0.050617135636820035,0.004123062571721601,0.016001042880760357,-0.014749034734835213,-0.007210015043894838,-0.0045285762309245315,-0.008317712328299342,-0.0037038147224466257,-0.002445643141261828,-0.028805214816328983,-0.027432995331688415,-0.4406940499409626
0.03130175624335909,0.026361904355054866,0.015931508937443634,-0.01443601717939811,-0.006946396006236634,-0.004369261145111065,-0.008462072496866622,-0.0037732786809563513,-0.002489335751736333,-0.02897131643628354,-0.027551117311160823,-0.4396110407409459
-0.029972015222175546,-0.028100175604002048,0.007148516537671223,-0.014735737324920598,-0.0072273977559957755,-0.00429777598133217,-0.008609429866822133,-0.00384555265690086,-0.002532313510589027,-0.029116157065889717,-0.027617605431738294,-0.43851573247244396
