src1_x,src1_y,src1_z,src2_x,src2_y,src2_z,rlt_x,rlt_y,rlt_z
-0.366159,0.0259504,-1.00476,-0.444578,-0.0650036,-0.999433,-0.396774,-0.0368771,-0.995803
-0.364272,0.0487489,-1.00528,-0.446815,-0.0658221,-1.001,-0.398316,-0.0359667,-0.997532
-0.375014,0.0592848,-1.00789,-0.44819,-0.0671414,-1.0043,-0.399197,-0.0353546,-1.00097
-0.361535,0.0525904,-1.00411,-0.448861,-0.0686204,-1.00841,-0.399102,-0.0350451,-1.00506
-0.364576,0.0522347,-1.01298,-0.449266,-0.0699502,-1.01228,-0.398808,-0.0346027,-1.00901
-0.38855,0.0471025,-1.01534,-0.449757,-0.0708859,-1.01509,-0.399084,-0.0338856,-1.01189
-0.360758,0.0414211,-1.032,-0.450481,-0.0713423,-1.01669,-0.399027,-0.0328267,-1.01386
-0.397054,0.0354226,-1.0588,-0.451366,-0.0712021,-1.01719,-0.399855,-0.0313243,-1.01525
-0.394357,0.0443392,-1.06075,-0.452548,-0.0704121,-1.01679,-0.400904,-0.0290369,-1.01576
-0.396472,0.0560885,-1.05357,-0.453955,-0.0687486,-1.01555,-0.402193,-0.0257041,-1.0153
-0.403713,0.0600096,-1.04819,-0.455414,-0.0662329,-1.01368,-0.403654,-0.0215245,-1.01413
-0.390444,0.055049,-1.02467,-0.457098,-0.0632484,-1.01184,-0.40504,-0.0170682,-1.01254
-0.368832,0.0457437,-1.00853,-0.45876,-0.0604025,-1.0107,-0.405944,-0.013023,-1.01135
-0.32741,0.0547171,-1.0008,-0.459911,-0.0585046,-1.01139,-0.405502,-0.00980825,-1.01181
-0.336618,0.0466695,-1.01718,-0.460358,-0.0578105,-1.01347,-0.404563,-0.00799845,-1.01396
-0.380018,0.0491675,-1.03544,-0.460295,-0.0579792,-1.01569,-0.404009,-0.00702052,-1.01656
-0.380537,0.050638,-1.04427,-0.460316,-0.0580948,-1.01715,-0.403561,-0.00598055,-1.01854
-0.39225,0.0500819,-1.05761,-0.460711,-0.0572728,-1.01693,-0.403721,-0.00405375,-1.01911
-0.375271,0.0525464,-1.05038,-0.46167,-0.0552897,-1.01516,-0.404092,-0.00097838,-1.018
-0.387208,0.0450359,-1.04311,-0.462874,-0.0526355,-1.01253,-0.404935,0.00254309,-1.01593
-0.372219,0.0543961,-1.02019,-0.46395,-0.0500132,-1.0096,-0.405335,0.00614992,-1.01314
-0.340353,0.0668956,-1.01852,-0.464845,-0.0479768,-1.00685,-0.404913,0.00936055,-1.01056
-0.369914,0.0645444,-1.01807,-0.465463,-0.0466223,-1.00485,-0.404818,0.0117917,-1.00875
-0.377694,0.064085,-1.01536,-0.465687,-0.045598,-1.00372,-0.404495,0.0138414,-1.00777
-0.366719,0.0703208,-1.01391,-0.465698,-0.044563,-1.00312,-0.403751,0.0159852,-1.0073
-0.36274,0.075,-1.00756,-0.465763,-0.0434959,-1.00269,-0.402993,0.0182112,-1.00688
-0.347902,0.0649466,-1.01412,-0.465859,-0.0425035,-1.00211,-0.401986,0.0201185,-1.00646
-0.353713,0.0593375,-1.01845,-0.465923,-0.0416496,-1.00122,-0.401083,0.0217397,-1.00583
-0.350172,0.0619021,-1.02476,-0.466019,-0.0408915,-0.999869,-0.400159,0.0232859,-1.00489
-0.331635,0.0676526,-1.01859,-0.465998,-0.0401228,-0.997989,-0.398768,0.0249266,-1.00332
-0.357439,0.0693464,-1.02114,-0.465796,-0.0392796,-0.995438,-0.397743,0.0266413,-1.00117
-0.352308,0.07232,-1.01171,-0.465487,-0.0384576,-0.992961,-0.396532,0.0283604,-0.998957
-0.348373,0.0720762,-1.00483,-0.46504,-0.0379553,-0.990772,-0.395131,0.029727,-0.996929
-0.37626,0.0634083,-0.996778,-0.464284,-0.0379855,-0.988764,-0.394012,0.030371,-0.994958
-0.354215,0.0657839,-0.996854,-0.463443,-0.0385377,-0.986639,-0.392392,0.0305381,-0.992913
-0.364621,0.0673865,-1.00729,-0.462793,-0.0393243,-0.984652,-0.3912,0.0305042,-0.991254
-0.374188,0.0614556,-1.01131,-0.462357,-0.040047,-0.982665,-0.390432,0.030415,-0.989708
-0.34826,0.0577237,-1.0118,-0.462219,-0.040482,-0.980327,-0.389453,0.0305349,-0.987858
-0.37253,0.0371907,-1.01841,-0.462411,-0.0404057,-0.976987,-0.389303,0.0307428,-0.985197
-0.369774,0.0601684,-1.00355,-0.462656,-0.0402015,-0.972753,-0.389153,0.0315314,-0.981414
-0.366664,0.0615445,-0.993378,-0.46271,-0.0400294,-0.967581,-0.388756,0.0323003,-0.976585
-0.35239,0.0629441,-0.972358,-0.462337,-0.0398041,-0.961205,-0.387663,0.033134,-0.970252
-0.37385,0.067982,-0.972512,-0.461879,-0.039568,-0.954105,-0.386938,0.0340623,-0.96334
-0.372963,0.0667589,-0.975083,-0.461528,-0.0391722,-0.94675,-0.386315,0.0351042,-0.956366
-0.337101,0.0611594,-0.952778,-0.460932,-0.0385632,-0.939469,-0.384746,0.0362221,-0.949159
-0.339353,0.0528935,-0.928124,-0.460026,-0.0384018,-0.932102,-0.382951,0.0367137,-0.941519
-0.350682,0.0541661,-0.910144,-0.458706,-0.0389326,-0.924278,-0.381011,0.0365425,-0.933223
-0.350682,0.0541661,-0.910144,-0.457385,-0.0394635,-0.916453,-0.379111,0.0363747,-0.925094
-0.332086,0.0461791,-0.905723,-0.455638,-0.0406762,-0.907564,-0.376458,0.0353823,-0.915995
-0.329558,0.0404483,-0.904553,-0.453636,-0.0424322,-0.897502,-0.373558,0.0337628,-0.905905
-0.347208,0.0434153,-0.907161,-0.451367,-0.0443161,-0.886131,-0.370808,0.0321097,-0.894786
-0.354107,0.0450429,-0.89042,-0.448832,-0.0460614,-0.872948,-0.367989,0.0306579,-0.88178
-0.35795,0.0317935,-0.878856,-0.445935,-0.0466668,-0.858679,-0.364949,0.0300873,-0.867738
-0.369121,0.0627435,-0.876525,-0.442857,-0.0460153,-0.845006,-0.362016,0.0313789,-0.854514
-0.362966,0.0625509,-0.862634,-0.439832,-0.0450017,-0.832324,-0.35907,0.0329957,-0.842248
-0.358267,0.0505616,-0.849367,-0.437094,-0.0440518,-0.819557,-0.356372,0.0342779,-0.829879
-0.347692,0.0413326,-0.841801,-0.434591,-0.0429103,-0.806257,-0.353745,0.0355377,-0.817083
-0.377369,0.0593613,-0.831394,-0.432269,-0.0410444,-0.792552,-0.351942,0.0378427,-0.803939
-0.381834,0.0543406,-0.80137,-0.430267,-0.0384009,-0.778112,-0.350578,0.0407634,-0.789737
-0.302088,0.0345398,-0.73003,-0.428616,-0.0357147,-0.762629,-0.34799,0.0432713,-0.773368
-0.3296,0.0558228,-0.705338,-0.427253,-0.0340725,-0.746197,-0.346286,0.0451317,-0.755905
-0.282771,0.0504531,-0.685607,-0.426039,-0.0341987,-0.729744,-0.343826,0.0451144,-0.738375
-0.325462,0.0473802,-0.684417,-0.424697,-0.0362637,-0.71474,-0.342144,0.0431361,-0.722591
-0.321007,0.0498401,-0.688423,-0.422726,-0.040097,-0.701663,-0.33979,0.0395135,-0.709093
-0.323955,0.0370215,-0.706336,-0.420106,-0.0450595,-0.690249,-0.336905,0.0346004,-0.697852
-0.320467,0.03225,-0.712756,-0.417156,-0.0502882,-0.679921,-0.333685,0.0294293,-0.688029
-0.354341,0.0325287,-0.722436,-0.41429,-0.0548671,-0.67018,-0.33129,0.025004,-0.67917
-0.371786,0.023304,-0.708512,-0.411862,-0.05837,-0.660427,-0.32972,0.0215371,-0.670199
-0.355643,0.0211869,-0.675075,-0.409977,-0.0608185,-0.650174,-0.328391,0.0191306,-0.660249
-0.315579,0.0120064,-0.649451,-0.408422,-0.0627023,-0.639239,-0.326611,0.017142,-0.649317
-0.333859,-0.000346811,-0.632415,-0.406973,-0.0642132,-0.627676,-0.325336,0.0153115,-0.637646
-0.345464,-0.00325958,-0.628265,-0.405493,-0.0654472,-0.615175,-0.324288,0.0137308,-0.625208
-0.32064,-0.00473709,-0.618791,-0.403938,-0.0663724,-0.602098,-0.322691,0.0124548,-0.612265
-0.372349,0.0129626,-0.619461,-0.4025,-0.0669566,-0.588926,-0.322275,0.0118924,-0.5995
-0.378851,0.0201233,-0.623449,-0.401286,-0.0673598,-0.575829,-0.322217,0.0116619,-0.587144
-0.333746,-0.00164891,-0.620325,-0.400359,-0.0677948,-0.563541,-0.32154,0.0109694,-0.575765
-0.354681,-0.0168098,-0.603303,-0.399614,-0.0680487,-0.552585,-0.321472,0.0101649,-0.565579
-0.324362,-0.025015,-0.598952,-0.399017,-0.0679191,-0.542598,-0.320945,0.0095883,-0.556459
-0.358563,-0.0154339,-0.591171,-0.398666,-0.0673315,-0.532537,-0.321354,0.00966372,-0.547293
-0.375971,-0.00791966,-0.58568,-0.398698,-0.0662433,-0.521399,-0.322477,0.0103785,-0.537146
-0.366885,-0.00727813,-0.568586,-0.399178,-0.0648887,-0.508547,-0.323836,0.0113528,-0.52518
-0.369915,-0.00453273,-0.54832,-0.400095,-0.0635235,-0.493596,-0.325655,0.012373,-0.510991
-0.336047,0.00645466,-0.511585,-0.40148,-0.0630317,-0.474373,-0.327221,0.0127366,-0.492164
-0.336047,0.00645466,-0.511585,-0.402865,-0.06254,-0.45515,-0.328755,0.0130929,-0.473714
-0.363274,0.0123207,-0.48444,-0.404207,-0.0626022,-0.434181,-0.330761,0.0130165,-0.453379
-0.337713,0.00441042,-0.364792,-0.404442,-0.0608534,-0.41467,-0.33113,0.0145582,-0.432487
-0.334148,-0.00458598,-0.345293,-0.404389,-0.0591899,-0.396694,-0.331138,0.0158056,-0.413126
-0.323721,0.00261702,-0.321868,-0.403953,-0.0579738,-0.380049,-0.330562,0.0167336,-0.394989
-0.323721,0.00261702,-0.321868,-0.403516,-0.0567576,-0.363404,-0.329998,0.0176431,-0.377215
-0.323721,0.00261702,-0.321868,-0.40308,-0.0555415,-0.34676,-0.329445,0.0185343,-0.359796
-0.323721,0.00261702,-0.321868,-0.402644,-0.0543254,-0.330115,-0.328902,0.0194078,-0.342726
-0.323721,0.00261702,-0.321868,-0.402207,-0.0531093,-0.31347,-0.328371,0.0202638,-0.325997
-0.331473,-0.00601621,-0.299453,-0.40144,-0.0523193,-0.297614,-0.327682,0.0205123,-0.309926
-0.329071,-0.00554928,-0.22776,-0.401196,-0.0537131,-0.274971,-0.32747,0.0186252,-0.286094
-0.329071,-0.00554928,-0.22776,-0.400951,-0.0551068,-0.252329,-0.327262,0.0167759,-0.262738
-0.362474,-0.00535786,-0.219939,-0.400877,-0.0568841,-0.229112,-0.327893,0.0145914,-0.239128
-0.362474,-0.00535786,-0.219939,-0.400802,-0.0586615,-0.205894,-0.328512,0.0124506,-0.215992
-0.362474,-0.00535786,-0.219939,-0.400728,-0.0604388,-0.182677,-0.329119,0.0103527,-0.193317
-0.362474,-0.00535786,-0.219939,-0.400654,-0.0622162,-0.159459,-0.329713,0.00829666,-0.171097
-0.362474,-0.00535786,-0.219939,-0.400579,-0.0639935,-0.136242,-0.330295,0.00628177,-0.14932
-0.348157,0.00310726,-0.194022,-0.400686,-0.0666975,-0.112534,-0.330757,0.00356835,-0.126981
-0.347413,0.00541368,-0.166462,-0.400825,-0.0701686,-0.0889974,-0.331226,0.000203611,-0.104705
-0.31079,0.00997302,-0.139388,-0.401017,-0.0740445,-0.0660357,-0.331006,-0.00339937,-0.0828957
-0.35235,0.00518601,-0.101516,-0.401273,-0.0777392,-0.0432869,-0.331684,-0.00684853,-0.0609744
-0.324509,-0.0177634,-0.0978151,-0.401508,-0.0806244,-0.0206873,-0.33177,-0.00989426,-0.0395635
-0.372208,-0.00968701,-0.059774,-0.401732,-0.0820927,0.00134777,-0.332798,-0.0113291,-0.0183734
-0.333527,-0.0135243,-0.0289028,-0.401913,-0.0823787,0.0222749,-0.332991,-0.0116532,0.00192462
-0.333004,-0.00903641,-0.00722579,-0.401764,-0.0819829,0.0422966,-0.332845,-0.011213,0.0213628
-0.334936,-0.0127822,0.0079827,-0.401051,-0.0818214,0.0619987,-0.332188,-0.0110862,0.0404034
-0.328614,0.00425751,0.0190005,-0.400284,-0.0831512,0.0815091,-0.331365,-0.0120825,0.0590954
-0.351301,-0.0293883,0.0185285,-0.399507,-0.0871016,0.0999754,-0.331002,-0.0163,0.0763811
-0.336329,-0.0403228,0.0548116,-0.398538,-0.0927458,0.117632,-0.330159,-0.0223118,0.0932533
-0.290953,-0.0247764,0.087426,-0.397239,-0.0989439,0.135193,-0.328101,-0.0284352,0.110346
-0.313639,-0.0232622,0.122428,-0.39563,-0.104876,0.153127,-0.326236,-0.034145,0.128163
-0.301357,-0.0353021,0.165292,-0.393703,-0.110137,0.171423,-0.323849,-0.0393237,0.146836
-0.258737,-0.0419404,0.181185,-0.391434,-0.114588,0.189825,-0.320323,-0.0437381,0.165557
-0.246387,-0.0380682,0.192543,-0.388973,-0.118293,0.208515,-0.316434,-0.0472561,0.184413
-0.335702,-0.0359801,0.15957,-0.386609,-0.121487,0.227823,-0.314502,-0.0501608,0.202838
-0.309072,-0.0322876,0.168644,-0.384212,-0.124223,0.247877,-0.312044,-0.0524847,0.221806
-0.32266,-0.0396686,0.181755,-0.381933,-0.126373,0.268804,-0.310023,-0.0543354,0.241514
-0.289919,-0.0456695,0.224105,-0.379781,-0.127959,0.290519,-0.307512,-0.055716,0.262447
-0.286064,-0.0574175,0.266199,-0.37763,-0.129108,0.312511,-0.304975,-0.0568758,0.284074
-0.270785,-0.0613339,0.293746,-0.375489,-0.12998,0.334365,-0.302193,-0.0578193,0.305685
-0.311572,-0.046039,0.283652,-0.373252,-0.1305,0.356113,-0.300188,-0.0580936,0.326557
-0.330096,-0.0392191,0.294028,-0.370983,-0.130509,0.378244,-0.298563,-0.057725,0.347594
-0.321099,-0.0312153,0.306769,-0.368949,-0.130145,0.400801,-0.29702,-0.0568381,0.368883
-0.361847,0.0194764,0.30809,-0.368119,-0.130367,0.423965,-0.297503,-0.0555294,0.390369
-0.299645,-0.0223655,0.399813,-0.368982,-0.131004,0.446682,-0.298392,-0.0554909,0.41282
-0.299645,-0.0223655,0.399813,-0.369845,-0.131642,0.469398,-0.299263,-0.0554531,0.434822
-0.255808,-0.097884,0.446466,-0.371251,-0.132919,0.491796,-0.299772,-0.0575528,0.457004
-0.182983,-0.141702,0.515052,-0.371816,-0.134866,0.513671,-0.29799,-0.0611446,0.479603
-0.197391,-0.14325,0.53743,-0.37139,-0.136963,0.534459,-0.29556,-0.0648416,0.501132
-0.228338,-0.0973238,0.512381,-0.369931,-0.139039,0.554247,-0.292786,-0.0675252,0.520749
-0.280566,-0.0523295,0.491832,-0.367971,-0.140795,0.573501,-0.290621,-0.0689422,0.53904
-0.306253,-0.0468337,0.494088,-0.366054,-0.141901,0.592617,-0.289055,-0.069584,0.556875
-0.276553,-0.0573306,0.519106,-0.364212,-0.14208,0.611723,-0.286999,-0.0695148,0.574843
-0.27635,-0.0811551,0.551626,-0.362422,-0.141344,0.630807,-0.285033,-0.0690256,0.593081
-0.263698,-0.0898511,0.581729,-0.360729,-0.139808,0.649391,-0.282946,-0.0679372,0.611066
-0.205379,-0.0937537,0.640924,-0.358961,-0.138049,0.666845,-0.279662,-0.0667294,0.628768
-0.188119,-0.113049,0.67499,-0.356852,-0.136907,0.682339,-0.275765,-0.0665371,0.644877
-0.177687,-0.0976882,0.687289,-0.353912,-0.138343,0.693061,-0.270922,-0.0685679,0.656233
-0.194513,-0.081391,0.683392,-0.350568,-0.141676,0.700417,-0.266116,-0.0720902,0.663985
-0.217646,-0.0597568,0.670857,-0.347063,-0.146084,0.705962,-0.261713,-0.0761638,0.669556
-0.243899,-0.0473408,0.660109,-0.343516,-0.150163,0.711091,-0.25788,-0.079584,0.674394
-0.181276,-0.0453907,0.664927,-0.340225,-0.152899,0.716817,-0.253123,-0.0815814,0.679816
-0.19407,-0.0579308,0.6709,-0.33721,-0.153781,0.723853,-0.248987,-0.0819732,0.686533
-0.197124,-0.0655706,0.69559,-0.33442,-0.152927,0.73222,-0.245215,-0.0808083,0.694914
-0.17094,-0.0507241,0.714318,-0.331991,-0.150827,0.74209,-0.24135,-0.0781484,0.704974
-0.181692,-0.0623662,0.74579,-0.329712,-0.148279,0.752152,-0.237923,-0.075336,0.715651
-0.155383,-0.0794977,0.752812,-0.327326,-0.146339,0.761201,-0.233934,-0.0735176,0.725263
-0.161007,-0.0677781,0.75968,-0.324844,-0.14573,0.768567,-0.230043,-0.072806,0.73317
-0.158674,-0.0658596,0.7664,-0.322266,-0.146889,0.773366,-0.22609,-0.0738032,0.738538
-0.14153,-0.0607629,0.765188,-0.319774,-0.149913,0.775449,-0.221956,-0.0765056,0.741112
-0.152454,-0.052045,0.762966,-0.317516,-0.154332,0.775657,-0.218353,-0.0803471,0.741752
-0.136434,-0.0420428,0.758517,-0.315546,-0.159049,0.775971,-0.214784,-0.0842041,0.742396
-0.169131,-0.0351804,0.767745,-0.313863,-0.162584,0.777958,-0.212222,-0.086688,0.74485
-0.127723,-0.0354088,0.778071,-0.312414,-0.163936,0.782416,-0.209112,-0.0869865,0.749883
-0.145527,-0.0397472,0.806891,-0.311115,-0.16305,0.788557,-0.206567,-0.0851735,0.757042
-0.124974,-0.050978,0.814847,-0.309954,-0.160917,0.794912,-0.203798,-0.0824,0.764425
-0.14311,-0.059397,0.79029,-0.308857,-0.159019,0.800552,-0.201509,-0.08008,0.77047
-0.143238,-0.074501,0.773984,-0.307654,-0.158474,0.804925,-0.199164,-0.0794343,0.774826
-0.172157,-0.0424241,0.779839,-0.306429,-0.159538,0.807551,-0.197424,-0.0797364,0.777499
-0.158872,-0.0229054,0.782859,-0.305513,-0.161933,0.80795,-0.195755,-0.080947,0.777998
-0.147393,-0.0419227,0.79306,-0.304938,-0.165234,0.806517,-0.194224,-0.0834011,0.776895
-0.103124,-0.0611956,0.810718,-0.304566,-0.168641,0.804041,-0.192037,-0.086296,0.775144
-0.0797855,-0.0485048,0.823771,-0.304108,-0.171398,0.801213,-0.189343,-0.0882423,0.773345
-0.113643,-0.0626202,0.803374,-0.303522,-0.173207,0.798874,-0.187256,-0.0895029,0.771654
-0.111982,-0.0385243,0.813029,-0.302638,-0.172279,0.799615,-0.184884,-0.0875734,0.773207
-0.119399,-0.0381314,0.811847,-0.30185,-0.170072,0.801431,-0.182802,-0.0844219,0.77576
-0.119399,-0.0381314,0.811847,-0.301062,-0.167865,0.803247,-0.180762,-0.0813333,0.778262
-0.123913,-0.0491686,0.795511,-0.300295,-0.165179,0.805277,-0.178873,-0.0780576,0.780595
-0.153388,-0.0478772,0.777037,-0.299497,-0.163026,0.806603,-0.177581,-0.0753436,0.781824
-0.170731,-0.0475795,0.76251,-0.298762,-0.16214,0.806917,-0.176724,-0.0739201,0.781746
-0.155791,-0.0480962,0.762672,-0.298187,-0.162777,0.805974,-0.175742,-0.0740284,0.780441
-0.155812,-0.0522586,0.767553,-0.297687,-0.164533,0.803828,-0.174853,-0.0753138,0.778079
-0.128989,-0.0514727,0.777899,-0.297144,-0.166683,0.801085,-0.173403,-0.0769441,0.775387
-0.125195,-0.057021,0.799877,-0.296537,-0.168407,0.798225,-0.171845,-0.0782353,0.773074
-0.129848,-0.0544507,0.794157,-0.295706,-0.169151,0.795535,-0.170191,-0.0784887,0.77086
-0.149781,-0.0478199,0.780867,-0.294663,-0.168649,0.793463,-0.16876,-0.0773831,0.769029
-0.13835,-0.053856,0.769312,-0.293395,-0.166836,0.792371,-0.166909,-0.0751362,0.767965
-0.11412,-0.0538082,0.779725,-0.291915,-0.164214,0.791737,-0.164403,-0.0721399,0.767579
-0.175322,-0.0483408,0.763574,-0.290253,-0.161443,0.790794,-0.162993,-0.0689479,0.766575
-0.141585,-0.0447568,0.754435,-0.288411,-0.159097,0.789415,-0.160759,-0.0661657,0.76498
-0.12852,-0.0374292,0.748055,-0.286451,-0.157285,0.787268,-0.158194,-0.0638146,0.762538
-0.186613,-0.0309126,0.73758,-0.284395,-0.155952,0.784174,-0.156747,-0.0618499,0.759006
-0.191809,-0.0275432,0.731352,-0.282212,-0.155066,0.779971,-0.155309,-0.0602956,0.754335
-0.184636,-0.0274116,0.728221,-0.279954,-0.154531,0.774714,-0.153682,-0.0591142,0.748661
-0.171433,-0.0271401,0.721256,-0.277579,-0.153976,0.769084,-0.15171,-0.0579303,0.742595
-0.129389,-0.0275717,0.738645,-0.275161,-0.15277,0.763625,-0.148894,-0.0561418,0.737166
-0.16149,-0.0274011,0.737474,-0.272519,-0.151032,0.757846,-0.146557,-0.0538636,0.731509
-0.146024,-0.0149345,0.726751,-0.269718,-0.148793,0.751928,-0.143801,-0.050891,0.725614
-0.136288,-0.00828758,0.719735,-0.267129,-0.145798,0.746107,-0.141114,-0.0471037,0.719792
-0.117987,-0.00133943,0.719912,-0.264882,-0.142494,0.740008,-0.138449,-0.0429505,0.713817
-0.157312,-0.000353621,0.718894,-0.262933,-0.13935,0.733036,-0.136916,-0.0390172,0.707086
-0.17551,-0.00132773,0.708741,-0.261154,-0.136749,0.724551,-0.135945,-0.0357144,0.698804
-0.112469,0.000869661,0.696677,-0.259428,-0.135245,0.713968,-0.133784,-0.0335091,0.68839
-0.160882,-0.00362502,0.682941,-0.257639,-0.134988,0.700678,-0.132573,-0.0326591,0.675258
-0.102439,-0.0125124,0.691556,-0.255775,-0.135551,0.684225,-0.130144,-0.0328078,0.65946
-0.167712,-0.0204552,0.6756,-0.253965,-0.136178,0.665088,-0.12912,-0.0331751,0.641028
-0.12767,0.00123096,0.652741,-0.252388,-0.136421,0.644118,-0.127547,-0.0327255,0.620712
-0.139216,0.00379415,0.608852,-0.251164,-0.136323,0.622712,-0.12658,-0.0318994,0.599496
-0.185911,0.010793,0.570226,-0.249928,-0.135523,0.601071,-0.126556,-0.0302609,0.577703
-0.171169,0.0381391,0.550791,-0.248735,-0.133742,0.579739,-0.126279,-0.0271478,0.556259
-0.224762,0.041135,0.509175,-0.247745,-0.13112,0.559643,-0.127278,-0.0232124,0.535623
-0.220395,0.0452468,0.477012,-0.247159,-0.128029,0.541134,-0.128567,-0.0188141,0.516312
-0.24035,0.0407123,0.465206,-0.247021,-0.125023,0.523616,-0.130667,-0.0146778,0.498122
-0.194817,0.0432211,0.464163,-0.247256,-0.122582,0.506119,-0.13218,-0.0111276,0.480296
-0.179241,0.0333769,0.458405,-0.247586,-0.121121,0.48794,-0.133445,-0.00880552,0.462043
-0.202438,0.0312139,0.434648,-0.247427,-0.121194,0.468814,-0.134668,-0.00807661,0.442751
-0.202438,0.0312139,0.434648,-0.247267,-0.121267,0.449687,-0.135868,-0.00736228,0.423845
-0.191247,0.0314343,0.415323,-0.246767,-0.121489,0.429995,-0.136485,-0.00680392,0.404377
-0.209053,0.0339129,0.378053,-0.245819,-0.121242,0.410219,-0.137007,-0.00574779,0.384469
-0.21189,0.0419527,0.35515,-0.244371,-0.120196,0.39122,-0.137086,-0.00376901,0.365264
-0.204768,0.0340119,0.33231,-0.242784,-0.118256,0.373424,-0.136884,-0.00111174,0.347165
-0.206375,0.0406227,0.327444,-0.241314,-0.115218,0.35727,-0.136833,0.00269991,0.330939
-0.199959,0.0525983,0.307303,-0.240036,-0.110987,0.342798,-0.136843,0.00784407,0.316284
-0.233595,0.0504506,0.275866,-0.238588,-0.105585,0.329807,-0.137359,0.0139907,0.302745
-0.22215,0.0507597,0.258261,-0.236628,-0.0991807,0.317807,-0.137134,0.0210019,0.290095
-0.228317,0.0638326,0.245179,-0.234125,-0.0921908,0.305583,-0.136505,0.0287086,0.277217
-0.242705,0.0763619,0.234602,-0.230748,-0.0852862,0.292177,-0.13532,0.0364282,0.263227
-0.271459,0.0711481,0.224697,-0.226945,-0.0790313,0.276768,-0.134316,0.0432524,0.247355
-0.230466,0.0743377,0.196993,-0.223217,-0.0736074,0.25958,-0.132585,0.0491895,0.229504
-0.22109,0.0852078,0.186113,-0.21983,-0.0687588,0.241326,-0.131036,0.0546615,0.210748
-0.216727,0.0914643,0.163882,-0.216837,-0.0638781,0.223116,-0.129816,0.0601807,0.191964
-0.222521,0.0863747,0.155742,-0.214046,-0.0584756,0.205704,-0.128936,0.065999,0.174176
-0.244746,0.0924833,0.13968,-0.211149,-0.0518586,0.189389,-0.128413,0.0730133,0.157498
-0.248221,0.125982,0.093981,-0.208284,-0.043846,0.17348,-0.128001,0.081925,0.140636
-0.230008,0.0729435,0.0932498,-0.206036,-0.0350027,0.157431,-0.127838,0.0904119,0.123961
-0.239844,0.0964427,0.0671359,-0.20446,-0.0266067,0.142076,-0.128534,0.0987606,0.107776
-0.258135,0.114991,0.0483371,-0.203608,-0.019979,0.128499,-0.130291,0.10558,0.0932817
-0.248856,0.135632,0.0302059,-0.203289,-0.0154925,0.116307,-0.132349,0.110578,0.0800721
-0.266298,0.124229,-0.00300004,-0.202895,-0.0125719,0.104861,-0.134642,0.113713,0.0671934
-0.234869,0.110584,0.00405387,-0.201809,-0.0103971,0.0941707,-0.135582,0.115782,0.0554545
-0.192136,0.120278,0.0204569,-0.200296,-0.00823295,0.0843331,-0.135231,0.117993,0.0451137
-0.202772,0.148689,0.0436464,-0.19904,-0.00579185,0.0752837,-0.13535,0.120999,0.036216
-0.179292,0.172837,0.0493655,-0.198518,-0.00307365,0.0665752,-0.135718,0.1247,0.0279446
-0.167296,0.200234,0.0644463,-0.198816,-0.000185006,0.0577814,-0.136642,0.129041,0.0200567
-0.15357,0.211799,0.0632206,-0.200063,0.00249047,0.0492434,-0.138202,0.133318,0.0125527
-0.144116,0.193182,0.0367822,-0.201864,0.00432442,0.0428145,-0.140085,0.136313,0.00673705
-0.192144,0.170428,0.0164744,-0.203675,0.00517831,0.0387505,-0.142901,0.137832,0.00294905
-0.197049,0.153585,-0.00436451,-0.205134,0.00526528,0.0364655,-0.145415,0.138232,0.000563477
-0.222209,0.141779,-0.0161376,-0.206243,0.00489419,0.0355866,-0.148037,0.13794,-0.000631872
-0.197248,0.125038,-0.0151645,-0.207031,0.00438454,0.0357198,-0.149794,0.137182,-0.000791978
-0.169032,0.112774,0.0137219,-0.206914,0.00433297,0.0345107,-0.150064,0.136643,-0.00168662
-0.152371,0.121918,0.0427348,-0.206094,0.00431344,0.0317144,-0.149307,0.13633,-0.0035386
-0.158469,0.147727,0.0582088,-0.204752,0.00347359,0.0279275,-0.148175,0.135735,-0.00601484
-0.216926,0.16287,0.0491224,-0.203219,0.00130212,0.0236291,-0.148047,0.134149,-0.00912452
-0.192308,0.17208,0.0374374,-0.201632,-0.00212638,0.0193094,-0.147377,0.131548,-0.0124265
-0.214676,0.170941,0.0092803,-0.19997,-0.00630058,0.0152881,-0.147094,0.128245,-0.0159332
-0.230971,0.160506,-0.00340547,-0.19816,-0.010528,0.0112774,-0.146998,0.124747,-0.0196132
-0.182384,0.152492,-0.00194439,-0.196306,-0.0142335,0.0071282,-0.145889,0.121671,-0.0233261
-0.179566,0.149296,0.00362354,-0.194549,-0.0170867,0.00279791,-0.14484,0.119427,-0.0270308
-0.175528,0.152077,-0.0131398,-0.192898,-0.0188001,-0.00147913,-0.143836,0.118401,-0.0309444
-0.1645,0.147601,-0.0115964,-0.191215,-0.0191073,-0.00566034,-0.1426,0.118684,-0.0346551
-0.157001,0.169664,-0.00961535,-0.189607,-0.0178593,-0.0100225,-0.141312,0.120927,-0.0384292
-0.173715,0.197783,0.00157296,-0.188478,-0.0149494,-0.0142996,-0.140854,0.125316,-0.0418207
-0.171656,0.210835,0.0102957,-0.188201,-0.0104203,-0.0182997,-0.141199,0.131465,-0.0446984
-0.162427,0.233252,0.0151234,-0.189001,-0.00449577,-0.0224063,-0.142407,0.139306,-0.0475265
-0.16938,0.240486,0.0217184,-0.190876,0.00251534,-0.0269496,-0.144784,0.148201,-0.050594
